target_entropy,best_loss,early_stopped
8.25,0.004030115902423859,1
8.3,0.0,1
8.35,0.000858933781273663,1
8.4,0.029774649068713188,1
8.45,0.0,1
8.5,0.007055445108562708,1
8.55,0.0021910606883466244,1
8.6,0.0,1
8.65,0.0017318307654932141,1
8.7,0.0,1
8.75,0.0,1
8.8,0.0,1
8.85,0.0,1
8.9,0.00035678083077073097,1
8.95,0.0,1
9.0,0.0,1
9.05,0.0,1
9.1,0.0019468828104436398,1
9.15,0.0,1
9.2,0.0,1
9.25,0.0006905794143676758,1
9.3,0.0004276300023775548,1
9.35,0.0,1
9.4,0.0023056757636368275,1
9.45,0.0,1
9.5,0.0,1
9.55,0.007536996155977249,1
9.6,0.0,1
9.65,0.0,1
9.7,0.0,1
9.75,0.0,1
9.8,0.0,1
9.85,0.00020423956448212266,1
9.9,0.0,1
9.95,0.0,1
10.0,0.0,1
10.05,0.005991085898131132,1
10.1,0.0,1
10.15,0.0004252002981957048,1
10.2,0.0,1
10.25,0.0,1
10.3,0.0,1
10.35,0.0,1
10.4,0.0,1
10.45,0.0,1
10.5,0.0,1
10.55,0.00034757069079205394,1
10.6,0.0,1
10.65,0.0,1
10.7,0.0,1
10.75,0.0,1
10.8,0.0,1
10.85,0.0,1
10.9,0.0,1
10.95,0.0,1
11.0,0.0,1
11.05,0.0,1
11.1,0.0,1
11.15,0.0,1
11.2,0.0,1
11.25,0.0,1
11.3,0.0,1
11.35,0.0,1
11.4,0.0,1
11.45,0.0,1
11.5,0.0,1
11.55,0.0,1
11.6,0.0,1
11.65,0.0,1
11.7,0.0,1
11.75,0.0,1
